# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=1806752973
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
353.225,0.528066,0.303606,4,15,0,-343.677,-0.40207,0.0250141,3.31196,-0.570891,0.780616,-0.355838,-1.75851,0.0245611,0.0563191,0.0352963,-0.641203,-0.641203
352.761,0.954975,0.148705,5,31,0,-348.262,-0.304725,0.00647945,3.27108,-0.579527,0.76254,-0.353104,-1.75387,0.0218892,1.75048e-05,0.0421577,-0.763145,-0.763145
351.226,0.956643,0.232724,4,15,0,-347.084,-0.328375,0.0300575,3.2358,-0.508837,0.772759,-0.342597,-1.765,0.0334497,0.0211923,0.0368449,-0.886026,-0.886026
346.513,0.568578,0.363176,3,7,0,-343.745,-0.369355,0.0213371,3.20903,-0.498392,0.761549,-0.335793,-1.74862,0.00254872,0.0438385,0.0384417,-0.859921,-0.859921
351.98,1,0.201176,2,3,0,-346.079,-0.371338,0.0218647,3.21904,-0.503127,0.758279,-0.330592,-1.74829,0.00775251,0.0465155,0.0379265,-0.897893,-0.897893
352.486,0.679891,0.349737,4,15,0,-345.751,-0.374316,0.0265997,3.2987,-0.502079,0.761675,-0.345097,-1.75766,0.0225175,0.0504549,0.0463201,-0.773578,-0.773578
352.016,0.912812,0.261475,3,15,0,-347.502,-0.350357,0.0298568,3.18253,-0.572953,0.759988,-0.344524,-1.75852,0.0172952,0.0308461,0.0344913,-0.958615,-0.958615
351.82,0.919142,0.358829,4,15,0,-348.683,-0.325402,0.0130446,3.26293,-0.485415,0.757115,-0.341857,-1.75652,0.0195646,0.0330208,0.0398424,-0.785412,-0.785412
351.82,0.00805977,0.498028,2,7,0,-344.876,-0.325402,0.0130446,3.26293,-0.485415,0.757115,-0.341857,-1.75652,0.0195646,0.0330208,0.0398424,-0.785412,-0.785412
354.878,0.997386,0.0674289,5,63,0,-346.849,-0.34975,0.0319545,3.24615,-0.494636,0.765715,-0.335658,-1.75295,0.0209489,0.0318404,0.0277167,-0.830929,-0.830929
350.942,0.920325,0.114926,4,15,0,-349.261,-0.34866,0.0335144,3.25478,-0.544481,0.769867,-0.331109,-1.76345,0.0201606,0.0323549,0.0306133,-0.820779,-0.820779
353.674,0.971003,0.160123,4,23,0,-344.826,-0.346057,0.0665392,3.20156,-0.494332,0.758657,-0.334193,-1.75344,0.0204105,0.0287297,0.0274305,-0.906635,-0.906635
352.992,0.952301,0.251871,4,15,0,-350.01,-0.368354,-0.0144976,3.2037,-0.517437,0.757298,-0.343523,-1.75512,0.0211373,0.049102,0.0376959,-0.978887,-0.978887
349.758,0.671826,0.375749,4,15,0,-345.065,-0.408234,0.0626843,3.33136,-0.68313,0.778753,-0.366601,-1.75163,0.0142409,0.057499,0.00633535,-0.692687,-0.692687
353.055,0.939762,0.279786,3,7,0,-347.041,-0.377176,0.0624846,3.3332,-0.69319,0.778912,-0.368716,-1.75849,0.0242726,0.0468785,0.0303414,-0.64524,-0.64524
354.818,0.62241,0.402141,3,7,0,-347.011,-0.382425,0.0330208,3.27725,-0.575304,0.768714,-0.358945,-1.75505,0.0230304,0.0436207,0.0188908,-0.808329,-0.808329
349.183,0.826097,0.266584,3,15,0,-344.395,-0.405569,0.0850018,3.31188,-0.560008,0.766462,-0.353678,-1.75723,0.0234674,0.0568804,-0.0107455,-0.913321,-0.913321
348.726,0.831171,0.290076,3,15,0,-342.353,-0.342077,0.010524,3.27981,-0.620157,0.769331,-0.339102,-1.75882,0.0216518,0.0491142,0.049948,-0.695713,-0.695713
349.093,0.954247,0.319085,4,15,0,-341.788,-0.359078,0.0795564,3.17678,-0.523214,0.759733,-0.333617,-1.76117,0.0203758,0.0501054,0.0083625,-1.04026,-1.04026
348.471,0.44984,0.469387,3,11,0,-343.277,-0.354042,-0.0409918,3.28306,-0.57794,0.786433,-0.349846,-1.76478,0.0296879,0.0205784,0.062623,-0.781367,-0.781367
352.354,0.99929,0.209189,3,15,0,-342.552,-0.342957,-0.00403171,3.26493,-0.60006,0.779187,-0.348574,-1.76146,0.0252906,0.0325751,0.0691797,-0.782399,-0.782399
353.875,0.898232,0.341093,4,15,0,-348.873,-0.355071,-0.00144858,3.31424,-0.569736,0.771255,-0.344706,-1.75698,0.0227517,0.043996,0.0460634,-0.775903,-0.775903
352.128,0.191929,0.43681,3,15,0,-349.657,-0.362175,0.00336278,3.33655,-0.531716,0.772154,-0.343427,-1.75967,0.0224909,0.0384457,0.0460379,-0.791641,-0.791641
352.577,0.998943,0.108982,5,31,0,-349.946,-0.359623,0.0339452,3.2617,-0.637073,0.758927,-0.361373,-1.75823,0.0237734,0.040835,0.0386773,-0.728277,-0.728277
347.897,0.951888,0.176572,4,15,0,-346.134,-0.355985,7.70482e-05,3.23022,-0.625549,0.770597,-0.364253,-1.75457,0.0225674,0.0301737,0.0124303,-0.805771,-0.805771
345.461,0.882731,0.255361,4,15,0,-339.044,-0.428155,0.010153,3.35994,-0.549166,0.779424,-0.342805,-1.76378,0.0230971,0.0596699,0.0171359,-0.712604,-0.712604
348.624,0.950255,0.314219,3,7,0,-341.746,-0.407778,0.0407177,3.32417,-0.536108,0.782388,-0.357849,-1.75447,0.0248647,0.0662303,0.0449257,-0.672477,-0.672477
352.638,0.953774,0.448999,4,15,0,-345.798,-0.304389,-0.0162095,3.23395,-0.54629,0.759176,-0.355536,-1.75739,0.0236515,0.0188293,0.0590468,-0.874779,-0.874779
352.638,0.0568364,0.6438,1,3,1,-349.204,-0.304389,-0.0162095,3.23395,-0.54629,0.759176,-0.355536,-1.75739,0.0236515,0.0188293,0.0590468,-0.874779,-0.874779
352.971,0.95333,0.124757,5,63,0,-346.538,-0.388842,0.00829881,3.3512,-0.594644,0.782198,-0.350221,-1.75939,0.0201778,0.0607104,0.0443996,-0.689677,-0.689677
352.283,0.95189,0.179276,4,31,0,-346.472,-0.387792,-0.00822,3.24713,-0.595794,0.761298,-0.353056,-1.75911,0.0218739,0.0662114,0.0594041,-0.914095,-0.914095
351.462,0.915134,0.255678,4,15,0,-344.714,-0.322841,0.0293712,3.35396,-0.589386,0.792126,-0.349102,-1.75719,0.0222183,0.00865775,0.0341173,-0.704874,-0.704874
355.532,0.985131,0.335046,4,15,0,-347.222,-0.330277,0.0466592,3.21754,-0.528997,0.755864,-0.340427,-1.75386,0.0209507,0.022188,0.0254313,-0.838511,-0.838511
353.363,0.219343,0.509598,4,15,0,-348.785,-0.369807,0.0334531,3.31389,-0.537251,0.780919,-0.345452,-1.75806,0.0182149,0.0540413,0.0295494,-0.753349,-0.753349
352.699,0.982507,0.147281,3,15,0,-348.056,-0.372281,0.0366888,3.31876,-0.536005,0.781016,-0.345839,-1.75826,0.0171941,0.0531336,0.0341724,-0.792972,-0.792972
349.614,0.898889,0.22269,4,15,0,-343.705,-0.340163,0.0607766,3.29849,-0.471203,0.769435,-0.32797,-1.75926,0.0288113,0.019322,0.0241676,-0.770031,-0.770031
345.119,0.594249,0.280262,4,15,0,-337.719,-0.345605,0.0914632,3.30239,-0.721647,0.760943,-0.370387,-1.754,0.0201343,0.0175385,-0.000827575,-0.75945,-0.75945
353.375,0.979908,0.184076,4,31,0,-340.127,-0.303886,0.0704154,3.25223,-0.574884,0.771254,-0.351191,-1.76089,0.0293971,0.0106303,0.0232673,-0.74664,-0.74664
352.58,0.908689,0.274498,3,7,0,-348.223,-0.290507,0.084212,3.29305,-0.595422,0.774282,-0.351097,-1.75319,0.0179786,-0.00152653,0.0129239,-0.71533,-0.71533
353.312,0.494826,0.350843,3,7,0,-346.842,-0.360013,0.0822709,3.24515,-0.583575,0.771605,-0.358176,-1.75859,0.0259474,0.0234301,0.00705674,-0.799521,-0.799521
350.256,0.935727,0.188173,5,31,0,-344.709,-0.393094,0.0249817,3.24086,-0.490543,0.763975,-0.342335,-1.7541,0.0142877,0.0413159,0.0560592,-0.903059,-0.903059
349.935,0.964267,0.254232,4,15,0,-346.98,-0.306605,0.0313909,3.24036,-0.556939,0.752169,-0.34783,-1.7531,0.0180034,0.0361264,0.0295682,-0.911735,-0.911735
353.43,0.882189,0.363195,4,15,0,-346.95,-0.389993,0.0197434,3.29081,-0.556168,0.769479,-0.335314,-1.75284,0.0171272,0.0479081,0.0438731,-0.826613,-0.826613
354.513,0.900671,0.43653,3,7,0,-350.749,-0.327355,0.0416333,3.25537,-0.62377,0.764499,-0.354512,-1.75293,0.0189316,0.0235622,0.0284046,-0.854148,-0.854148
350.737,0.184228,0.543844,2,3,0,-344.915,-0.308087,0.0861724,3.25574,-0.581391,0.765349,-0.347279,-1.74921,0.0152461,0.0175331,0.0389045,-0.799272,-0.799272
351.428,0.999434,0.157002,4,31,0,-346.71,-0.370639,-0.0075475,3.23126,-0.603982,0.760692,-0.360733,-1.75564,0.0273103,0.0425727,0.0275504,-0.82227,-0.82227
354.657,0.946833,0.239635,4,15,0,-347.967,-0.339144,0.0682925,3.27266,-0.583404,0.774293,-0.348932,-1.75872,0.0276483,0.0277197,0.032967,-0.775115,-0.775115
352.21,0.864576,0.327518,3,15,0,-349.203,-0.323118,0.061898,3.27404,-0.548648,0.768852,-0.339296,-1.75961,0.0225299,0.0372457,0.0406777,-0.833701,-0.833701
354.851,0.998192,0.378299,4,23,0,-348.322,-0.382105,0.0176314,3.29364,-0.608256,0.774784,-0.359302,-1.75814,0.0230999,0.0469442,0.0507742,-0.818322,-0.818322
354.851,0.00080948,0.569764,2,7,0,-347.957,-0.382105,0.0176314,3.29364,-0.608256,0.774784,-0.359302,-1.75814,0.0230999,0.0469442,0.0507742,-0.818322,-0.818322
352.54,0.970954,0.117718,5,47,0,-347.354,-0.321433,0.0736297,3.16649,-0.521409,0.748383,-0.344428,-1.75832,0.0241342,0.0249605,0.022836,-0.926761,-0.926761
351.619,0.947605,0.168259,4,31,0,-343.617,-0.295501,-0.00134375,3.20342,-0.486726,0.751837,-0.338139,-1.75104,0.0177716,0.00417856,0.0457999,-0.858914,-0.858914
353.899,0.944291,0.228892,3,15,0,-347.606,-0.346302,0.0183718,3.24192,-0.49066,0.763804,-0.336926,-1.75928,0.0224599,0.0238137,0.0277033,-0.932756,-0.932756
351.163,0.764473,0.308436,4,15,0,-346.081,-0.364064,0.00280002,3.20606,-0.598383,0.754766,-0.346845,-1.75006,0.0103094,0.0386688,0.0315463,-0.812633,-0.812633
353.76,0.957369,0.291854,3,15,0,-346.415,-0.358088,0.0535489,3.27608,-0.521631,0.766232,-0.334884,-1.75214,0.0164423,0.0513315,0.0405935,-0.804631,-0.804631
352.04,0.32078,0.401759,4,31,0,-348.175,-0.37571,0.0787657,3.25244,-0.536458,0.768477,-0.338951,-1.75222,0.0203736,0.0415493,-0.017605,-0.810498,-0.810498
350.77,0.957903,0.161185,4,31,0,-347.103,-0.371227,0.068636,3.27377,-0.551192,0.773096,-0.337736,-1.7528,0.0221638,0.0376388,-0.018077,-0.790842,-0.790842
352.818,0.916437,0.222036,4,15,0,-348.08,-0.361169,0.0807975,3.28707,-0.548026,0.770085,-0.339569,-1.75296,0.0204078,0.0267868,-0.0178509,-0.778646,-0.778646
353.789,0.99746,0.281681,3,15,0,-350.438,-0.363008,0.0452316,3.23657,-0.607484,0.758418,-0.366152,-1.75714,0.0275497,0.0417331,0.0353954,-0.795502,-0.795502
353.789,1.65951e-11,0.4161,2,3,0,-346.519,-0.363008,0.0452316,3.23657,-0.607484,0.758418,-0.366152,-1.75714,0.0275497,0.0417331,0.0353954,-0.795502,-0.795502
353.415,0.993085,0.0922955,5,31,0,-350.039,-0.361759,0.00304222,3.28445,-0.550873,0.778464,-0.346187,-1.76269,0.0280386,0.0468755,0.0413398,-0.817396,-0.817396
350.48,0.989787,0.135401,4,15,0,-348.313,-0.368675,-0.0388087,3.27306,-0.606574,0.762835,-0.361393,-1.7532,0.0150652,0.0394157,0.0877147,-0.712931,-0.712931
352.91,0.935617,0.196734,4,31,0,-343.24,-0.338098,0.0474171,3.22257,-0.571053,0.763087,-0.345462,-1.76045,0.0234422,0.0149482,0.0374509,-0.913877,-0.913877
355.794,0.965034,0.257422,4,15,0,-348.412,-0.329523,0.0405477,3.23823,-0.556913,0.765642,-0.346712,-1.75849,0.02273,0.0251635,0.0384813,-0.865013,-0.865013
352.268,0.304601,0.354977,4,15,0,-347.667,-0.367596,0.0642311,3.32388,-0.531092,0.774777,-0.348728,-1.75018,0.0182256,0.0493143,0.0253905,-0.754866,-0.754866
352.094,0.998822,0.143233,4,15,0,-348.721,-0.373322,0.0308337,3.31947,-0.516028,0.769739,-0.35056,-1.75741,0.0199995,0.0308457,0.0266961,-0.715337,-0.715337
350.343,0.870073,0.21017,5,63,0,-345.131,-0.332179,0.0465603,3.19805,-0.530075,0.762761,-0.332282,-1.75745,0.026235,0.0262321,0.0393742,-1.01203,-1.01203
348.785,0.979068,0.242515,4,15,0,-342.75,-0.336221,0.0326375,3.15438,-0.491966,0.746618,-0.336164,-1.7647,0.0285415,0.0276771,0.0176701,-1.06503,-1.06503
350.612,0.824391,0.341305,3,7,0,-343.543,-0.353552,0.0415611,3.19656,-0.498017,0.746827,-0.341185,-1.75864,0.016862,0.0529492,0.0282337,-0.999903,-0.999903
349.356,0.661742,0.361125,4,15,0,-343.46,-0.358904,0.0346022,3.25363,-0.50559,0.757177,-0.339031,-1.75752,0.0183147,0.0130364,0.0432195,-0.856793,-0.856793
349.98,0.974786,0.284132,4,15,0,-342.725,-0.307595,0.0973296,3.28766,-0.554293,0.767013,-0.337836,-1.75527,0.0125523,0.0168052,-0.0102314,-0.754393,-0.754393
348.768,0.902115,0.394813,3,15,0,-344.98,-0.320159,0.109967,3.23699,-0.612642,0.759753,-0.35862,-1.76055,0.0246881,-0.002807,0.000602732,-0.836826,-0.836826
350.003,0.378496,0.479923,3,7,0,-344.762,-0.312692,0.058599,3.23955,-0.616199,0.769428,-0.360584,-1.75729,0.0227355,0.000856843,0.000468065,-0.917118,-0.917118
353.962,0.903937,0.227392,4,15,0,-344.385,-0.389342,0.0378947,3.23132,-0.573771,0.763558,-0.341871,-1.75511,0.0198994,0.0554398,0.0105133,-0.82842,-0.82842
351.955,0.928084,0.277466,3,15,0,-349.919,-0.330061,0.0722612,3.22894,-0.519014,0.749587,-0.344991,-1.75243,0.0217249,0.0289411,0.0313679,-0.981918,-0.981918
346.832,0.03365,0.352884,3,15,0,-340.72,-0.315667,0.0492956,3.16467,-0.503871,0.750287,-0.351317,-1.76464,0.02637,0.0341016,0.0163624,-0.980007,-0.980007
351.723,0.999564,0.0915545,4,15,0,-345.123,-0.316917,0.0496343,3.18255,-0.545378,0.751848,-0.347505,-1.75947,0.03209,0.0173048,0.0275812,-0.980652,-0.980652
354.329,0.952448,0.132437,5,31,0,-346.841,-0.373752,0.0119307,3.2777,-0.552671,0.763587,-0.344235,-1.75226,0.0197502,0.038607,0.0576369,-0.812471,-0.812471
351.597,0.980362,0.175807,4,15,0,-348.62,-0.326384,0.00336613,3.23627,-0.45722,0.770565,-0.335259,-1.75719,0.022453,0.0240266,0.0417619,-0.817591,-0.817591
351.156,0.954163,0.244552,3,7,0,-346.427,-0.317531,0.000812969,3.25471,-0.513875,0.76955,-0.32628,-1.75733,0.0198314,0.0141249,0.0435761,-0.891476,-0.891476
352.206,0.837013,0.324122,4,15,0,-345.263,-0.388443,0.0578638,3.23837,-0.555974,0.755943,-0.343913,-1.75516,0.0245858,0.0588488,0.0275139,-0.997326,-0.997326
352.206,0.0235477,0.349546,3,11,0,-344.983,-0.388443,0.0578638,3.23837,-0.555974,0.755943,-0.343913,-1.75516,0.0245858,0.0588488,0.0275139,-0.997326,-0.997326
356.109,0.99774,0.0918584,5,31,0,-349.057,-0.35685,0.0535108,3.27886,-0.548738,0.769797,-0.34785,-1.75644,0.0177791,0.0386296,0.0208946,-0.787025,-0.787025
350.074,0.957889,0.131317,4,15,0,-348.032,-0.33345,0.0575793,3.26853,-0.501104,0.768556,-0.344769,-1.76481,0.0393561,0.0253336,0.021993,-0.850118,-0.850118
351.43,0.991022,0.174805,4,31,0,-343.891,-0.351024,0.103761,3.20924,-0.51211,0.760045,-0.343148,-1.76372,0.0290568,0.0340726,0.00153579,-0.94215,-0.94215
353.064,0.97889,0.245777,3,7,0,-348.912,-0.344385,0.0988886,3.21391,-0.514697,0.758836,-0.341035,-1.76086,0.0269795,0.0410968,0.00205376,-0.929726,-0.929726
355.647,0.824607,0.33762,3,15,0,-348.348,-0.373858,-0.00836877,3.27636,-0.566708,0.76992,-0.352895,-1.75489,0.0224694,0.044957,0.0549047,-0.76069,-0.76069
354.688,0.81693,0.355769,3,11,0,-352.295,-0.347104,0.0473859,3.25918,-0.595963,0.771054,-0.351342,-1.75239,0.0164048,0.0425943,0.0289872,-0.788109,-0.788109
354.286,0.967248,0.369887,3,7,0,-352.658,-0.363151,0.0398149,3.27083,-0.536523,0.77162,-0.351942,-1.75666,0.0236325,0.0558131,0.0341781,-0.808665,-0.808665
353.164,0.251306,0.495729,3,13,1,-348.717,-0.342406,0.0631148,3.2218,-0.551024,0.756817,-0.336596,-1.7485,0.0149176,0.0218371,0.0249851,-0.841414,-0.841414
351.116,0.94838,0.19838,4,15,0,-348.414,-0.379987,0.0142821,3.27401,-0.52675,0.766339,-0.350622,-1.75746,0.0293212,0.0365161,0.0669815,-0.817621,-0.817621
348.204,0.759469,0.257596,3,7,0,-340.726,-0.395859,0.00880087,3.25085,-0.54629,0.764173,-0.344945,-1.75703,0.0306774,0.0380532,0.0616883,-0.772143,-0.772143
352.867,1,0.243371,4,31,0,-343.958,-0.322406,0.0477406,3.33699,-0.579027,0.781342,-0.346942,-1.75314,0.0205928,0.0219011,0.02287,-0.744481,-0.744481
354.508,0.65434,0.343534,3,7,0,-344.737,-0.353956,0.040632,3.29237,-0.563644,0.767312,-0.346443,-1.75039,0.0188092,0.0357307,0.0182314,-0.742961,-0.742961
351.694,0.942885,0.272349,3,15,0,-346.77,-0.308773,0.0835978,3.26681,-0.49952,0.766852,-0.341317,-1.75327,0.0161059,0.00843694,0.0222304,-0.887087,-0.887087
348.053,0.902181,0.348754,3,7,0,-344.833,-0.305601,0.0287475,3.28047,-0.482427,0.770349,-0.330878,-1.75495,0.0188754,0.00702,0.0199411,-0.99656,-0.99656
352.441,0.932861,0.416858,3,15,0,-345.739,-0.330694,0.0566932,3.25477,-0.536194,0.763866,-0.344728,-1.75141,0.0179166,0.0278844,0.0262857,-0.672809,-0.672809
352.149,0.207233,0.52341,3,15,0,-348.488,-0.343669,0.0717062,3.21837,-0.581735,0.758831,-0.350332,-1.7586,0.0264894,0.0367874,0.0267497,-1.04091,-1.04091
354.204,0.985047,0.199666,4,15,0,-349.643,-0.34269,0.0736775,3.28166,-0.552763,0.76598,-0.334724,-1.7535,0.0175454,0.0259641,0.00689514,-0.788213,-0.788213
352.507,0.886535,0.273259,2,3,0,-352.001,-0.347461,0.0742136,3.29095,-0.561282,0.76622,-0.333193,-1.7526,0.0193442,0.0261174,0.0097689,-0.79109,-0.79109
352.969,0.737723,0.317865,4,15,0,-345.999,-0.34532,0.0209185,3.25329,-0.542337,0.756298,-0.346279,-1.75909,0.026505,0.0425275,0.0567346,-0.832145,-0.832145
349.812,0.7676,0.290098,3,15,0,-347.076,-0.361229,-0.0259272,3.22303,-0.545743,0.770007,-0.351018,-1.75229,0.0156179,0.0256597,0.0556748,-0.828856,-0.828856
347.053,0.839626,0.278027,3,7,0,-341.596,-0.349497,-0.0655751,3.27482,-0.566318,0.75768,-0.339406,-1.75108,0.0114602,0.0265241,0.0654076,-0.840554,-0.840554
348.035,0.964928,0.299358,3,7,0,-339.884,-0.349186,-0.0230307,3.24599,-0.490016,0.769929,-0.333267,-1.74774,0.0114173,0.0244615,0.0487178,-0.716656,-0.716656
349.786,0.799358,0.394062,4,15,0,-345.323,-0.29681,0.0510522,3.23737,-0.539607,0.770449,-0.355212,-1.76148,0.0303499,0.0189752,0.0381405,-0.925826,-0.925826
347.468,0.445779,0.397122,3,15,0,-341.858,-0.362322,0.0380059,3.23348,-0.59884,0.775294,-0.362452,-1.75438,0.024436,0.0180866,0.0298662,-0.700943,-0.700943
348.97,1,0.227478,3,7,0,-343.335,-0.352652,0.070107,3.31304,-0.630393,0.767836,-0.361405,-1.75683,0.0240799,0.0629231,0.0287093,-0.818444,-0.818444
349.848,0.8854,0.316062,3,7,0,-345.718,-0.409368,0.064846,3.24278,-0.624445,0.772446,-0.362019,-1.75664,0.0247935,0.0443726,0.0109232,-0.787152,-0.787152
347.014,0.696947,0.365331,3,7,0,-342.407,-0.361953,0.0635784,3.23787,-0.629132,0.756898,-0.36559,-1.75296,0.0271534,0.0642781,0.0114905,-0.789945,-0.789945
352.759,1,0.313094,3,7,0,-346.169,-0.327592,0.0229514,3.31946,-0.566662,0.774607,-0.347339,-1.75375,0.0210975,0.0394205,0.0449712,-0.753569,-0.753569
352.759,0.0226632,0.433216,3,7,0,-344.36,-0.327592,0.0229514,3.31946,-0.566662,0.774607,-0.347339,-1.75375,0.0210975,0.0394205,0.0449712,-0.753569,-0.753569
349.738,0.986031,0.128615,5,31,0,-346.424,-0.369682,0.0809455,3.21364,-0.534425,0.760711,-0.348697,-1.74979,0.0141707,0.0350814,0.0311733,-0.944759,-0.944759
349.985,1,0.174222,4,15,0,-346.463,-0.365158,0.0123264,3.19921,-0.563865,0.746388,-0.346631,-1.7556,0.0256999,0.0606863,0.0271277,-0.919812,-0.919812
350.777,0.994849,0.240758,4,31,0,-344.214,-0.370087,0.00268116,3.33874,-0.553391,0.791319,-0.351935,-1.76148,0.0264468,0.040041,0.0285325,-0.621863,-0.621863
353.486,0.91061,0.329388,4,15,0,-346.571,-0.325247,0.0715369,3.23997,-0.537502,0.765799,-0.346361,-1.75711,0.0279227,0.0284105,0.0251469,-0.908338,-0.908338
349.763,0.615545,0.394603,3,7,0,-345.875,-0.35833,0.0803721,3.31914,-0.641847,0.780469,-0.347727,-1.75621,0.0185156,0.0445895,0.0137454,-0.562899,-0.562899
349.404,0.956037,0.298966,4,15,0,-345.085,-0.347476,0.0927134,3.37494,-0.651381,0.781682,-0.376697,-1.75944,0.0316278,0.0206468,0.0011783,-0.687332,-0.687332
349.058,0.0407499,0.383866,3,15,0,-342.549,-0.325611,0.081506,3.31431,-0.688694,0.783296,-0.380893,-1.76404,0.0297258,0.0291585,0.00337752,-0.699156,-0.699156
354.382,0.998156,0.120214,5,31,0,-346.934,-0.341987,0.0862315,3.31689,-0.615936,0.774531,-0.350696,-1.75362,0.018056,0.0223715,0.00842028,-0.682528,-0.682528
354.839,0.919589,0.164854,4,31,0,-346.133,-0.346311,-0.0269863,3.25413,-0.552254,0.7647,-0.347634,-1.75768,0.0201065,0.0355305,0.0677846,-0.84597,-0.84597
349.231,0.843763,0.200076,3,7,0,-345.567,-0.377062,-0.0709958,3.26179,-0.494839,0.766998,-0.340205,-1.75808,0.0179443,0.0363474,0.0866933,-0.723082,-0.723082
350.545,0.888228,0.216032,4,15,0,-342.547,-0.331707,-0.0106256,3.243,-0.606932,0.769516,-0.357371,-1.7584,0.017104,0.0256523,0.0769986,-0.890874,-0.890874
349.434,0.983461,0.249476,4,15,0,-343.88,-0.408853,0.0467319,3.33816,-0.602973,0.789509,-0.350621,-1.76003,0.026927,0.0684281,0.0519156,-0.74342,-0.74342
355.015,0.946688,0.332614,3,7,0,-346.696,-0.383482,0.0319274,3.30282,-0.609922,0.774055,-0.354278,-1.75737,0.0175991,0.052748,0.0350464,-0.76179,-0.76179
351.615,0.654816,0.418755,4,15,0,-347.976,-0.367305,-0.0136327,3.24965,-0.569432,0.759429,-0.346292,-1.75002,0.00956805,0.0445766,0.0534668,-0.928027,-0.928027
352.86,1,0.338932,3,7,0,-349.31,-0.341812,-0.0149405,3.19793,-0.539615,0.757201,-0.342098,-1.75499,0.0226009,0.0283334,0.0659041,-0.785744,-0.785744
352.054,0.126654,0.461705,3,15,0,-346.939,-0.36002,0.0270703,3.22499,-0.506556,0.75168,-0.337707,-1.75197,0.0224988,0.0314441,0.0417221,-1.00913,-1.00913
348.192,0.724711,0.169314,3,7,0,-344.235,-0.357962,0.030354,3.14823,-0.504429,0.75263,-0.331343,-1.75554,0.0138639,0.0572707,0.0304519,-0.864485,-0.864485
352.273,0.954546,0.152796,4,15,0,-341.802,-0.366271,0.0415504,3.18854,-0.50354,0.751332,-0.345022,-1.75488,0.025165,0.0300625,0.0275009,-1.02978,-1.02978
353.609,0.935672,0.194408,3,15,0,-347.13,-0.343075,0.0439331,3.24802,-0.489893,0.765602,-0.340476,-1.75836,0.0230462,0.0422125,0.0247204,-0.946586,-0.946586
348.824,0.673319,0.240177,5,31,0,-346.553,-0.35824,0.0368613,3.24463,-0.531542,0.755419,-0.342532,-1.76476,0.0283567,0.0244015,0.024463,-0.824593,-0.824593
355.064,0.987375,0.200791,4,23,0,-343.163,-0.356618,0.0540994,3.32975,-0.593699,0.78418,-0.354445,-1.75749,0.0240172,0.0407028,0.0294061,-0.724514,-0.724514
352.751,0.687915,0.267442,4,23,0,-349.025,-0.338801,0.0027752,3.22952,-0.519119,0.762989,-0.336357,-1.75007,0.0197329,0.0332163,0.0484697,-0.837461,-0.837461
351.11,0.991403,0.228598,4,15,0,-346.148,-0.331405,0.125084,3.28275,-0.563365,0.766314,-0.35023,-1.75688,0.0214403,0.0168872,-0.0352695,-0.853405,-0.853405
351.937,0.717202,0.305694,3,7,0,-344.805,-0.316283,0.116238,3.26711,-0.537248,0.766607,-0.340382,-1.75086,0.0157627,0.0235985,-0.0101588,-0.735152,-0.735152
350.942,0.759447,0.272894,4,15,0,-340.55,-0.378821,0.133169,3.28941,-0.55386,0.767885,-0.345441,-1.75132,0.019085,0.0389361,-0.0326611,-0.807178,-0.807178
348.529,0.829605,0.259308,4,15,0,-344.998,-0.334731,-0.0612786,3.21348,-0.565929,0.769178,-0.350487,-1.75538,0.0175944,0.0274265,0.0781231,-0.915752,-0.915752
348.141,0.864602,0.273048,4,15,0,-341.424,-0.331067,-0.0690679,3.30183,-0.552705,0.763272,-0.355778,-1.75552,0.0198645,0.0132363,0.0917798,-0.78057,-0.78057
350.779,0.889264,0.302461,3,7,0,-344.08,-0.326243,-0.0544795,3.24039,-0.620117,0.764387,-0.354293,-1.75852,0.0222482,0.0241929,0.0887973,-0.791058,-0.791058
354.099,0.847639,0.347066,3,15,0,-345.95,-0.330142,0.0451682,3.25768,-0.538694,0.765964,-0.349558,-1.75273,0.0137853,0.0282997,0.0198551,-0.792853,-0.792853
352.545,0.643807,0.374667,3,7,0,-347.679,-0.360892,0.0943355,3.24951,-0.561824,0.764906,-0.338484,-1.75954,0.0252669,0.0281861,0.0129628,-0.837551,-0.837551
351.037,0.959238,0.301152,4,15,0,-347.695,-0.40696,0.0254142,3.34312,-0.573361,0.774069,-0.362232,-1.75534,0.0208037,0.0450701,0.0359822,-0.676016,-0.676016
347.477,0.664851,0.381804,3,7,0,-343.023,-0.330713,0.0748822,3.37349,-0.566134,0.795653,-0.335052,-1.76187,0.022376,0.0177121,0.024234,-0.64583,-0.64583
