# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=876692233
# chain_id=4
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
354.178,0.965138,0.276137,3,15,0,-346.535,-0.359873,0.0649722,3.26664,-0.57807,0.766861,-0.348349,-1.75354,0.0149315,0.0482564,0.0421645,-0.83104,-0.83104
352.77,0.517086,0.462217,3,7,0,-346.445,-0.38137,0.0285361,3.27601,-0.608334,0.770864,-0.350249,-1.75388,0.0156341,0.0404858,0.00738448,-0.721606,-0.721606
352.478,0.987013,0.201842,3,15,0,-345.49,-0.392349,0.0284828,3.28837,-0.607478,0.773816,-0.348212,-1.75345,0.0174498,0.0473523,0.00648952,-0.710683,-0.710683
352.328,0.75902,0.358705,3,15,0,-347.427,-0.357645,0.0639891,3.22065,-0.490733,0.754109,-0.344539,-1.75804,0.0249511,0.0303196,0.0357773,-0.865082,-0.865082
353.812,0.99998,0.323715,4,15,0,-348.877,-0.341792,0.106886,3.26876,-0.607498,0.771006,-0.352735,-1.75813,0.0265372,0.0409046,0.00675001,-0.80365,-0.80365
353.812,0.000173174,0.589695,2,5,1,-347.382,-0.341792,0.106886,3.26876,-0.607498,0.771006,-0.352735,-1.75813,0.0265372,0.0409046,0.00675001,-0.80365,-0.80365
352.805,0.996883,0.0596283,5,63,0,-347.108,-0.330082,0.0322131,3.19738,-0.568501,0.75247,-0.351137,-1.75405,0.0184296,0.0159295,0.0142092,-0.816773,-0.816773
351.602,0.952299,0.108165,5,63,0,-343.832,-0.351025,0.00988613,3.27162,-0.534293,0.765371,-0.341286,-1.75406,0.0108308,0.0217576,0.0532575,-0.899878,-0.899878
348.672,0.984642,0.17122,4,15,0,-343.928,-0.343277,0.00196862,3.13194,-0.528632,0.740587,-0.349963,-1.7601,0.022973,0.0367175,0.055846,-0.957608,-0.957608
348.981,0.988975,0.294541,4,31,0,-343.419,-0.345982,0.0614615,3.238,-0.469225,0.75334,-0.322393,-1.75291,0.0118143,0.0273536,0.00556953,-1.05793,-1.05793
349.742,0.197785,0.508197,3,10,1,-343.11,-0.344064,0.0689976,3.27306,-0.435405,0.767135,-0.324017,-1.75137,0.0182409,0.0307575,0.0294277,-0.876505,-0.876505
350.827,0.983041,0.0977323,4,15,0,-346.521,-0.336475,0.0555673,3.28769,-0.445138,0.762143,-0.327584,-1.75219,0.0183292,0.0378174,0.0255731,-0.833766,-0.833766
352.421,0.994271,0.165934,4,15,0,-347.608,-0.360844,0.0369552,3.17782,-0.527577,0.743259,-0.336593,-1.75285,0.0216873,0.0372586,0.0168886,-0.967243,-0.967243
349.319,0.900661,0.287926,4,15,0,-346.078,-0.335107,0.0652089,3.39297,-0.6878,0.795604,-0.364033,-1.75971,0.0211338,0.0247614,0.00560285,-0.629866,-0.629866
350.144,0.767938,0.384757,3,7,0,-346.194,-0.339883,0.0519608,3.38545,-0.663119,0.790197,-0.367548,-1.76159,0.0226497,0.02478,0.00838189,-0.626099,-0.626099
351.838,0.920093,0.358945,3,7,0,-348.021,-0.327628,0.0803059,3.32445,-0.642747,0.782275,-0.370214,-1.76145,0.0292532,0.0246637,0.038547,-0.647017,-0.647017
351.806,0.0328059,0.501741,3,11,0,-345.723,-0.338393,0.0494925,3.29608,-0.661562,0.776955,-0.361814,-1.76476,0.0268564,0.0320602,0.0251328,-0.666096,-0.666096
350.518,0.997582,0.0676693,6,63,0,-346.991,-0.377503,0.0142699,3.34526,-0.655469,0.786939,-0.375395,-1.75408,0.0239063,0.0453657,0.0559673,-0.661741,-0.661741
347.292,0.987788,0.116682,4,15,0,-343.761,-0.385546,-0.0323073,3.30168,-0.6599,0.784364,-0.364683,-1.7684,0.0403998,0.0485304,0.0593963,-0.683034,-0.683034
347.633,0.9521,0.194486,4,31,0,-340.82,-0.351639,0.0448338,3.33351,-0.482385,0.77252,-0.339296,-1.74958,0.00697477,0.028591,0.0393632,-0.720115,-0.720115
351.105,0.842883,0.293434,3,7,0,-342.78,-0.374384,0.0161904,3.30667,-0.580862,0.779959,-0.344883,-1.7663,0.0329089,0.0475959,0.0230504,-0.730608,-0.730608
352.942,0.64826,0.333028,3,7,0,-344.404,-0.347515,0.0347371,3.29388,-0.618814,0.762643,-0.364761,-1.75305,0.0212022,0.0331829,0.04706,-0.814605,-0.814605
351.923,0.889724,0.23055,3,7,0,-349.022,-0.34618,0.0164326,3.28437,-0.609363,0.769847,-0.365642,-1.75401,0.0150083,0.0399045,0.041251,-0.833856,-0.833856
354.643,0.989785,0.29425,3,15,0,-348.242,-0.361078,0.029621,3.28113,-0.618344,0.771422,-0.360649,-1.75456,0.0185507,0.04017,0.042347,-0.843166,-0.843166
354.432,0.55368,0.48017,3,7,0,-351.708,-0.346254,0.0315767,3.3111,-0.594114,0.774209,-0.362343,-1.75551,0.0269557,0.0304231,0.0415528,-0.699641,-0.699641
352.424,0.872867,0.264417,5,31,0,-349.37,-0.374225,0.0514935,3.19467,-0.575822,0.760822,-0.346208,-1.75881,0.0216845,0.034192,0.010099,-0.923332,-0.923332
352.226,0.994937,0.321686,3,7,0,-350.283,-0.355487,0.0552589,3.20567,-0.552544,0.747878,-0.35391,-1.75691,0.0223324,0.0567569,0.0327969,-0.901576,-0.901576
352.189,0.200234,0.525599,2,5,0,-349.798,-0.359095,0.0687191,3.17545,-0.567533,0.749791,-0.351001,-1.75745,0.0211238,0.0510971,0.0359442,-0.98826,-0.98826
352.311,0.983752,0.124409,4,31,0,-345.065,-0.382443,0.0379023,3.28958,-0.478222,0.766069,-0.334156,-1.75586,0.0172496,0.0499773,0.0284504,-0.927693,-0.927693
349.357,0.964391,0.197798,3,7,0,-347.779,-0.397895,0.0345849,3.28633,-0.474258,0.771262,-0.326489,-1.75329,0.0177073,0.0499569,0.0312992,-0.954303,-0.954303
351.559,0.877231,0.298335,3,7,0,-343.035,-0.37385,0.0342994,3.27011,-0.537845,0.769467,-0.330618,-1.75909,0.0160697,0.046144,0.0157499,-0.865788,-0.865788
352.173,0.903902,0.363842,3,7,0,-349.208,-0.335903,0.0523487,3.27588,-0.595507,0.771831,-0.354324,-1.75518,0.0250232,0.0444482,0.0346949,-0.867563,-0.867563
352.173,0.079772,0.471236,2,7,0,-340.488,-0.335903,0.0523487,3.27588,-0.595507,0.771831,-0.354324,-1.75518,0.0250232,0.0444482,0.0346949,-0.867563,-0.867563
351.281,0.967448,0.08831,4,31,0,-343.686,-0.356509,0.104552,3.24488,-0.587722,0.759215,-0.355447,-1.75898,0.0183378,0.0479615,0.0211192,-0.865413,-0.865413
354.282,0.998764,0.133358,5,31,0,-349.653,-0.32514,0.0318293,3.28746,-0.529403,0.773936,-0.343773,-1.7548,0.0246736,0.015451,0.0261117,-0.746351,-0.746351
348.075,0.844107,0.215327,4,31,0,-343.565,-0.306563,0.06446,3.2214,-0.511518,0.768228,-0.334835,-1.76069,0.0222633,0.0239324,0.0357324,-0.705232,-0.705232
345.295,0.887898,0.242236,4,23,0,-341.909,-0.306045,0.0557042,3.2005,-0.510805,0.773087,-0.332693,-1.76129,0.0220594,0.02076,0.0345246,-0.728887,-0.728887
338.566,0.988964,0.300674,4,15,0,-328.714,-0.342009,0.063233,3.43219,-0.819598,0.799749,-0.377844,-1.76358,0.0303333,0.0330368,0.0439092,-0.50152,-0.50152
338.566,0.0744094,0.468038,2,3,0,-333.879,-0.342009,0.063233,3.43219,-0.819598,0.799749,-0.377844,-1.76358,0.0303333,0.0330368,0.0439092,-0.50152,-0.50152
350.381,0.999394,0.0922432,5,63,0,-332.935,-0.402621,0.0110007,3.28105,-0.543512,0.761215,-0.354662,-1.75529,0.0291669,0.0601357,0.0340182,-0.813573,-0.813573
347.167,0.879226,0.147227,4,15,0,-338.863,-0.371536,0.0139018,3.22334,-0.545434,0.769479,-0.352109,-1.7659,0.0310137,0.0664996,0.0193997,-0.823084,-0.823084
351.38,0.996724,0.178793,3,7,0,-344.006,-0.397823,0.0270371,3.24855,-0.57108,0.761447,-0.34783,-1.76066,0.0306316,0.0521236,0.0478945,-0.752699,-0.752699
353.948,0.982882,0.280931,3,7,0,-348.37,-0.373102,0.0318523,3.25336,-0.602061,0.771722,-0.360171,-1.76215,0.0254353,0.050889,0.0334012,-0.837783,-0.837783
350.76,0.493831,0.425866,2,7,0,-346.572,-0.422194,0.0413299,3.30797,-0.520509,0.76754,-0.33667,-1.75639,0.0195617,0.071225,0.0332677,-0.708433,-0.708433
351.373,0.977237,0.220423,4,31,0,-345.872,-0.318481,0.072428,3.17896,-0.576894,0.755656,-0.355664,-1.75835,0.0226733,0.0293039,0.0381771,-0.930578,-0.930578
350.991,0.864363,0.328894,4,15,0,-346.226,-0.345719,0.0281509,3.21834,-0.471564,0.746068,-0.328556,-1.75349,0.019372,0.0247527,0.0134388,-0.972833,-0.972833
352.429,0.768273,0.382691,4,15,0,-346.271,-0.313718,0.0586032,3.239,-0.568766,0.769949,-0.357962,-1.75496,0.0189635,0.0195078,0.0123506,-0.810235,-0.810235
353.669,0.864256,0.361534,3,7,0,-350.505,-0.321782,0.06604,3.25347,-0.571941,0.762764,-0.36146,-1.75743,0.0210061,0.0127406,0.0158074,-0.80633,-0.80633
346.816,0.0409403,0.419586,3,7,0,-343.789,-0.325252,0.0724515,3.23298,-0.588108,0.765021,-0.372339,-1.75174,0.0256076,0.015788,0.0212541,-0.873661,-0.873661
347.513,1,0.0844411,5,31,0,-340.107,-0.345216,0.0177448,3.23737,-0.602217,0.756127,-0.351379,-1.7591,0.0175156,0.0168188,0.0147967,-0.962524,-0.962524
352.398,0.994374,0.131395,4,31,0,-343.063,-0.328103,0.0319564,3.22619,-0.590714,0.759912,-0.345658,-1.75547,0.0242176,0.0156875,0.0247,-0.975388,-0.975388
351.933,0.956286,0.201068,4,31,0,-346.461,-0.379062,0.0302165,3.26327,-0.522702,0.757084,-0.344066,-1.7521,0.0160914,0.0596921,0.0559025,-0.746347,-0.746347
346.928,0.948838,0.282807,4,15,0,-343.365,-0.427165,0.0664178,3.26265,-0.581425,0.762519,-0.351168,-1.75818,0.0303985,0.0711245,-0.0171236,-0.754244,-0.754244
352.296,0.179375,0.390214,3,7,0,-342.278,-0.39831,0.0729248,3.25898,-0.594983,0.771139,-0.349333,-1.7586,0.0206081,0.0536022,-0.00387624,-0.869681,-0.869681
348.386,0.937225,0.109149,4,31,0,-340.4,-0.354107,0.0657721,3.26688,-0.538871,0.760242,-0.340606,-1.7519,0.0196047,0.0593893,-0.0142252,-0.780457,-0.780457
350.308,0.979222,0.147263,4,15,0,-342.815,-0.364876,0.128504,3.24234,-0.495082,0.764319,-0.333757,-1.75585,0.0216078,0.0300406,-0.00658434,-0.920705,-0.920705
348.813,0.991137,0.215848,4,15,0,-345.459,-0.329643,0.117811,3.1765,-0.591163,0.746466,-0.351861,-1.75137,0.0184828,0.0366041,-0.03044,-0.918308,-0.918308
352.735,0.971401,0.322863,4,15,0,-345.597,-0.379046,0.123579,3.25811,-0.588552,0.766553,-0.352363,-1.75452,0.0197924,0.0398379,-0.00257293,-0.857147,-0.857147
349.49,0.140772,0.462077,3,15,0,-346.285,-0.344788,0.123987,3.25834,-0.639343,0.765854,-0.366327,-1.75476,0.0236768,0.0557317,0.00592248,-0.753193,-0.753193
354.774,0.982665,0.123349,5,31,0,-343.212,-0.364645,0.0662648,3.25093,-0.595178,0.766213,-0.35108,-1.75995,0.0237221,0.0351474,0.00171323,-0.833006,-0.833006
355.304,0.961675,0.180774,4,15,0,-351.15,-0.354643,0.0846516,3.26431,-0.574951,0.764906,-0.353701,-1.75646,0.0205514,0.0322324,0.0232099,-0.781815,-0.781815
352.412,0.885567,0.253083,3,7,0,-350.238,-0.333262,0.0570777,3.26516,-0.596238,0.76292,-0.360644,-1.75973,0.0310952,0.027602,0.00818086,-0.903043,-0.903043
351.815,0.988507,0.303559,4,15,0,-349.838,-0.370945,0.0890757,3.26965,-0.550821,0.762731,-0.335786,-1.75193,0.0159067,0.0608173,0.00718658,-0.731937,-0.731937
350.267,0.150299,0.445521,3,7,0,-346.127,-0.385823,0.0977626,3.2602,-0.570704,0.770887,-0.342101,-1.75227,0.0117967,0.0691164,0.00837055,-0.817202,-0.817202
351.985,0.977466,0.125102,5,47,0,-345.161,-0.34002,-0.0118663,3.2641,-0.541794,0.760957,-0.346386,-1.7597,0.0259182,0.0341895,0.0727188,-0.93447,-0.93447
353.934,0.963395,0.179762,4,31,0,-349.339,-0.363555,-0.00823981,3.2464,-0.55973,0.76019,-0.343774,-1.75548,0.0179155,0.0359181,0.0506267,-0.733851,-0.733851
351.47,0.799624,0.250441,4,15,0,-348.042,-0.371133,0.0125847,3.28117,-0.57289,0.77375,-0.3567,-1.76748,0.0290329,0.0388591,0.0414409,-0.709212,-0.709212
351.83,0.962463,0.253104,4,23,0,-346.728,-0.342558,0.0356662,3.22925,-0.556968,0.755266,-0.349755,-1.76362,0.0249268,0.037897,0.0394501,-0.912029,-0.912029
350.025,0.67748,0.350316,4,15,0,-348.358,-0.346288,0.0322608,3.28269,-0.606775,0.776918,-0.358088,-1.75744,0.0323502,0.0410949,0.0231856,-0.809811,-0.809811
352.445,0.930698,0.279438,3,15,0,-345.827,-0.343657,0.0287358,3.27169,-0.60001,0.769661,-0.356496,-1.75546,0.0281502,0.0426749,0.021726,-0.792206,-0.792206
354.894,0.89257,0.362675,4,15,0,-349.42,-0.327534,0.0572669,3.25214,-0.561979,0.767131,-0.344874,-1.75387,0.0171095,0.0122512,0.0297437,-0.842913,-0.842913
349.644,0.199633,0.436673,3,7,0,-346.711,-0.290028,0.0514396,3.20532,-0.512674,0.762092,-0.347665,-1.76237,0.0262476,0.00918747,0.00969855,-0.822491,-0.822491
352.36,0.983366,0.140951,4,15,0,-343.168,-0.321242,0.0365838,3.21568,-0.572202,0.762765,-0.353716,-1.75232,0.0155441,0.0247849,0.0247823,-0.93395,-0.93395
348.11,1,0.201956,4,15,0,-343.1,-0.292308,0.143825,3.31584,-0.56186,0.770169,-0.348133,-1.75433,0.0247654,0.00450612,-0.0270458,-0.77377,-0.77377
350.749,0.916481,0.297607,4,15,0,-342.749,-0.347268,0.111493,3.21859,-0.616814,0.763219,-0.357876,-1.75668,0.0181476,0.0270985,-0.00509375,-0.95386,-0.95386
349.4,0.464803,0.373787,3,15,0,-341.238,-0.322826,0.0512662,3.21813,-0.532741,0.765249,-0.354876,-1.76358,0.038067,0.034465,0.0336323,-0.819071,-0.819071
352.094,0.998289,0.201835,4,15,0,-345.314,-0.323012,0.0426242,3.2636,-0.604379,0.762405,-0.356958,-1.75222,0.0120374,0.0134851,0.0243134,-0.860512,-0.860512
349.515,0.545368,0.29497,4,15,0,-341.748,-0.303323,0.0198107,3.2524,-0.632476,0.768888,-0.361925,-1.75142,0.0221021,0.0237553,0.0603074,-0.729031,-0.729031
353.837,0.990302,0.185998,4,15,0,-346.481,-0.324284,0.0176804,3.27099,-0.560298,0.773352,-0.349798,-1.7586,0.0283441,0.0119923,0.0233646,-0.810736,-0.810736
351.953,0.921878,0.267071,3,15,0,-348.887,-0.329196,0.0363715,3.26428,-0.523264,0.768252,-0.356332,-1.76533,0.0325044,0.0314726,0.0251624,-0.793236,-0.793236
351.971,0.581252,0.337241,3,15,0,-344.178,-0.373343,0.0805514,3.27579,-0.517817,0.771801,-0.330567,-1.75745,0.0262593,0.0391545,0.0142672,-0.816681,-0.816681
351.648,0.868186,0.228205,4,31,0,-345.597,-0.401166,0.0343764,3.20216,-0.578267,0.749809,-0.352443,-1.75638,0.0180538,0.0583325,0.0251578,-0.864925,-0.864925
350.678,0.886873,0.26101,4,15,0,-347.237,-0.375047,0.0223458,3.26007,-0.478399,0.778074,-0.337605,-1.7562,0.0200862,0.0503783,0.040751,-0.802934,-0.802934
351.532,0.894061,0.308456,4,15,0,-342.431,-0.413729,0.065983,3.25494,-0.62485,0.76403,-0.357621,-1.75729,0.025801,0.0627617,0.0387017,-0.795196,-0.795196
350.342,0.797857,0.368771,4,15,0,-344.38,-0.401253,0.0733376,3.32052,-0.615631,0.770867,-0.367313,-1.75576,0.0213969,0.0552567,-0.0100628,-0.786337,-0.786337
351.811,0.284048,0.37037,3,7,0,-346.667,-0.366133,0.094076,3.28013,-0.639337,0.773773,-0.349857,-1.76065,0.0234646,0.0430686,0.0169744,-0.664122,-0.664122
353.327,0.984822,0.148338,3,15,0,-347.331,-0.371322,0.0871672,3.30194,-0.650799,0.777758,-0.360552,-1.76264,0.0306093,0.0447593,0.00205429,-0.683377,-0.683377
352.25,0.988474,0.208617,4,15,0,-350.804,-0.358453,0.119909,3.30594,-0.634475,0.768831,-0.362214,-1.75259,0.0169897,0.0308507,-0.00384754,-0.776891,-0.776891
351.435,0.859067,0.2945,5,31,0,-346.546,-0.348744,0.0974741,3.31078,-0.62588,0.785941,-0.349779,-1.76107,0.0251571,0.0382736,0.0148172,-0.619637,-0.619637
354.995,0.979224,0.329812,4,15,0,-349.304,-0.375629,0.0783835,3.31926,-0.587995,0.772404,-0.349676,-1.75428,0.0183764,0.0400864,0.0116302,-0.727817,-0.727817
354.228,0.242211,0.456006,3,15,0,-350.418,-0.380784,0.0528451,3.26161,-0.610682,0.761054,-0.360356,-1.75903,0.0269309,0.0473311,0.0291127,-0.846681,-0.846681
354.515,0.992474,0.172563,5,31,0,-350.195,-0.330298,0.0018633,3.28003,-0.551635,0.772759,-0.344569,-1.759,0.0241835,0.0330056,0.040896,-0.735999,-0.735999
353.361,0.892091,0.244165,4,15,0,-349.808,-0.327383,0.00700003,3.21169,-0.558305,0.754778,-0.342365,-1.75594,0.0203589,0.0390766,0.0388252,-0.858773,-0.858773
348.967,0.740121,0.289299,4,15,0,-346.33,-0.321908,0.0156227,3.27928,-0.538121,0.774315,-0.352067,-1.7517,0.0235582,-0.000207502,0.0537083,-0.80607,-0.80607
352.646,1,0.262991,5,31,0,-345.536,-0.379779,0.0719053,3.20581,-0.612841,0.758212,-0.355158,-1.75946,0.0219938,0.0472849,0.0176625,-0.807098,-0.807098
352.116,0.94133,0.374897,3,15,0,-348.737,-0.371742,0.0398401,3.33543,-0.51415,0.784016,-0.336549,-1.756,0.0205384,0.0290472,0.025483,-0.757643,-0.757643
354.426,0.702193,0.481787,2,7,0,-348.881,-0.343939,0.0476047,3.31777,-0.537162,0.77918,-0.342118,-1.75714,0.0231707,0.0380752,0.0219034,-0.764566,-0.764566
353.068,0.376569,0.410009,3,7,0,-349.394,-0.354596,0.0351298,3.27103,-0.558943,0.767852,-0.354666,-1.75548,0.0146183,0.0417798,0.0218349,-0.864252,-0.864252
348.885,0.971489,0.200202,3,7,0,-346.193,-0.376004,0.01881,3.23227,-0.592845,0.755563,-0.336637,-1.74843,0.0166439,0.0367878,0.0155295,-0.79539,-0.79539
352.49,1,0.2707,4,23,0,-347.231,-0.35832,0.036497,3.32066,-0.607688,0.788747,-0.363265,-1.7657,0.0302072,0.0359001,0.0447803,-0.673083,-0.673083
350.37,0.0470157,0.38333,4,23,0,-340.565,-0.395147,0.0160832,3.31254,-0.620262,0.773948,-0.363366,-1.76185,0.0277203,0.0519666,0.0108101,-0.794835,-0.794835
354.233,0.999352,0.108042,5,63,0,-346.56,-0.323075,0.0727818,3.28963,-0.577225,0.769461,-0.349532,-1.75202,0.019958,0.0186461,0.0252505,-0.814125,-0.814125
351.967,0.956197,0.152939,5,63,0,-349.232,-0.390917,0.0633053,3.297,-0.561344,0.764923,-0.345278,-1.74998,0.0183255,0.0590924,0.035622,-0.820366,-0.820366
353.116,1,0.200859,3,7,0,-351.205,-0.396793,0.0514677,3.27103,-0.558337,0.773367,-0.345082,-1.75899,0.0165251,0.0619941,0.0342918,-0.766776,-0.766776
355.233,0.896451,0.28331,4,31,0,-349.465,-0.352189,0.0486644,3.27378,-0.608819,0.76974,-0.362018,-1.7549,0.0199232,0.0323308,0.0142055,-0.732522,-0.732522
352.486,0.810645,0.335417,4,15,0,-347.798,-0.351614,0.0456927,3.18454,-0.474406,0.754692,-0.329074,-1.75572,0.020198,0.0304871,0.0123369,-1.06431,-1.06431
353.117,0.799905,0.343921,3,15,0,-347.468,-0.375664,-0.0135763,3.2796,-0.571846,0.761148,-0.351434,-1.75423,0.0200742,0.0400801,0.0454532,-0.723506,-0.723506
354.332,1,0.346355,3,15,0,-350.579,-0.358469,0.0736564,3.24967,-0.536226,0.763216,-0.337942,-1.75704,0.0194243,0.0466557,0.0295057,-0.89638,-0.89638
350.54,0.104239,0.48529,3,10,1,-347.454,-0.403864,-0.0109618,3.28353,-0.571101,0.780107,-0.346762,-1.7576,0.0185054,0.0603561,0.0403059,-0.837493,-0.837493
355.181,0.999912,0.155408,5,31,0,-347.888,-0.387704,0.0436669,3.23509,-0.556321,0.760312,-0.345954,-1.75634,0.0203067,0.0573826,0.0359489,-0.915603,-0.915603
354.284,0.856388,0.217798,3,15,0,-349.751,-0.350514,0.0499293,3.27175,-0.550435,0.765036,-0.336625,-1.75567,0.0166029,0.0398105,0.0175059,-0.737771,-0.737771
353.763,0.992877,0.24087,3,15,0,-350.789,-0.34832,0.0987442,3.26497,-0.56966,0.762738,-0.346726,-1.75167,0.0145068,0.0287654,0.01818,-0.824249,-0.824249
352.813,0.877428,0.332477,3,7,0,-350.636,-0.339838,0.0959543,3.24877,-0.563862,0.768402,-0.345107,-1.75331,0.0154867,0.0443369,0.00306482,-0.748465,-0.748465
351.603,0.807281,0.379674,4,15,0,-349.985,-0.384249,0.0892009,3.30465,-0.575046,0.767814,-0.346765,-1.75861,0.025036,0.0342668,-0.00572927,-0.822597,-0.822597
350.972,0.378136,0.386703,4,15,0,-344.631,-0.333312,0.0315754,3.2371,-0.510447,0.747964,-0.335951,-1.75367,0.0198139,0.0336139,0.0388191,-0.802893,-0.802893
353.925,0.987404,0.197093,4,15,0,-347.406,-0.353199,0.0423046,3.28996,-0.588681,0.76612,-0.348296,-1.75629,0.0224341,0.0242804,0.0291225,-0.864037,-0.864037
349.622,0.674782,0.268691,3,7,0,-346.775,-0.349882,0.0298949,3.27435,-0.600734,0.77171,-0.361216,-1.7606,0.0189165,0.0216501,0.0182108,-0.648034,-0.648034
353.366,0.991242,0.221502,5,31,0,-345.546,-0.376731,-0.00587449,3.25255,-0.487213,0.763795,-0.325076,-1.75527,0.0170431,0.0479776,0.0449455,-0.854787,-0.854787
352.717,0.898176,0.303097,4,15,0,-349.635,-0.346102,0.0399005,3.21988,-0.577933,0.754791,-0.347919,-1.75873,0.0246433,0.0266341,0.0299225,-1.02001,-1.02001
354.767,0.993609,0.356904,3,15,0,-349.307,-0.364945,0.040994,3.2793,-0.558951,0.763484,-0.351815,-1.75374,0.0161677,0.0453533,0.0287678,-0.725112,-0.725112
352.313,0.138878,0.488495,2,7,0,-346.831,-0.386816,0.0444207,3.3259,-0.544403,0.778615,-0.353005,-1.75686,0.0169658,0.0383984,0.0367526,-0.770664,-0.770664
352.338,0.932721,0.172531,5,31,0,-343.287,-0.326843,0.0158356,3.24544,-0.605453,0.768969,-0.361274,-1.75832,0.0275892,0.00358411,0.0533201,-0.796687,-0.796687
353.87,0.996631,0.214573,3,15,0,-348.313,-0.332737,0.013487,3.246,-0.600807,0.769155,-0.359974,-1.75776,0.0261342,0.00969544,0.0453812,-0.809211,-0.809211
354.039,0.763686,0.294672,3,15,0,-347.527,-0.366217,0.0389217,3.24729,-0.569308,0.767744,-0.360353,-1.75879,0.0262611,0.0563425,0.0330969,-0.796666,-0.796666
351.225,0.884238,0.280301,4,15,0,-349.506,-0.409905,0.0238663,3.31031,-0.60852,0.774931,-0.343412,-1.75089,0.0176024,0.0535914,0.0443101,-0.731102,-0.731102
353.01,0.957787,0.322014,3,7,0,-346.172,-0.363025,0.00801576,3.29656,-0.512749,0.769235,-0.35352,-1.75751,0.0278001,0.0458984,0.0364193,-0.833418,-0.833418
351.835,0.998344,0.414506,3,15,0,-349.285,-0.382212,0.0676025,3.31234,-0.598164,0.778998,-0.339892,-1.75312,0.014448,0.0480432,0.0209402,-0.623798,-0.623798
351.835,5.81893e-08,0.567396,2,5,1,-345.989,-0.382212,0.0676025,3.31234,-0.598164,0.778998,-0.339892,-1.75312,0.014448,0.0480432,0.0209402,-0.623798,-0.623798
351.234,0.947028,0.165106,4,31,0,-345.361,-0.395856,0.00219649,3.21819,-0.502555,0.756586,-0.348926,-1.75883,0.0303622,0.0557044,0.0334224,-0.852632,-0.852632
353.805,0.898797,0.208958,3,7,0,-348.355,-0.364687,0.0101119,3.23777,-0.516211,0.76202,-0.339419,-1.75939,0.0193771,0.0570811,0.0483345,-0.879134,-0.879134
354.168,0.876673,0.245179,5,31,0,-350.016,-0.330866,0.0777435,3.30691,-0.594766,0.770122,-0.360898,-1.75401,0.0239371,0.0277146,0.0168352,-0.718902,-0.718902
352.159,0.932605,0.277803,4,15,0,-349.343,-0.347037,0.0444195,3.27791,-0.664758,0.775968,-0.358019,-1.7557,0.0185789,0.0209488,0.0345557,-0.820699,-0.820699
351.971,0.959158,0.342652,4,15,0,-347.804,-0.323589,0.0525425,3.29423,-0.541742,0.773321,-0.354516,-1.76031,0.0300658,0.0223428,0.00954653,-0.660881,-0.660881
351.398,0.620593,0.439577,4,15,0,-344.06,-0.34541,0.0302136,3.20054,-0.504034,0.755767,-0.341198,-1.75675,0.0209302,0.0166097,0.0465545,-0.788416,-0.788416
352.294,0.647078,0.336343,3,15,0,-342.564,-0.357464,0.0304404,3.24058,-0.479642,0.762868,-0.351359,-1.75796,0.0261816,0.0425907,0.0200806,-0.87668,-0.87668
348.398,0.666157,0.268317,3,7,0,-341.351,-0.363519,0.0394129,3.21891,-0.4599,0.76378,-0.352281,-1.75823,0.0301436,0.0422404,0.0343563,-0.876395,-0.876395
350.029,0.937323,0.220601,4,31,0,-344.345,-0.337426,0.0535401,3.20134,-0.570217,0.765983,-0.338767,-1.75138,0.0191824,0.0293401,0.0124729,-0.949931,-0.949931
351.272,0.98759,0.273374,4,15,0,-346.377,-0.349899,0.0404755,3.20713,-0.539338,0.75222,-0.355525,-1.76061,0.0195647,0.0382655,0.0300499,-0.889868,-0.889868
354.292,0.922757,0.364943,3,7,0,-347.286,-0.363606,0.0425541,3.25173,-0.549213,0.76588,-0.342294,-1.75523,0.0158256,0.0555365,0.0204644,-0.855499,-0.855499
352.888,0.430714,0.441295,3,13,0,-350.377,-0.375694,-0.0121411,3.23746,-0.560389,0.769522,-0.349375,-1.75923,0.0243454,0.0624542,0.068489,-0.784959,-0.784959
354.581,0.98059,0.255267,5,31,0,-348.352,-0.3272,0.0658156,3.28687,-0.568024,0.774907,-0.353353,-1.75451,0.0188802,0.0130988,0.0249679,-0.786396,-0.786396
351.82,0.834096,0.336463,4,15,0,-348.836,-0.35829,0.121224,3.2976,-0.620881,0.776526,-0.367633,-1.75617,0.0248285,0.045996,-0.00725421,-0.775524,-0.775524
354.098,0.695556,0.356068,4,15,0,-348.746,-0.30769,0.0405324,3.26489,-0.512948,0.761084,-0.343491,-1.75504,0.0226631,0.0168623,0.0293256,-0.854272,-0.854272
