# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=1132348656
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
349.57,1,0.238002,4,15,0,-342.019,-0.387019,0.0116516,3.21132,-0.556825,0.763529,-0.346444,-1.75385,0.00855073,0.056472,0.0462285,-0.796761,-0.796761
351.275,0.373795,0.417603,2,7,0,-347.757,-0.376433,0.016291,3.21252,-0.58963,0.755004,-0.337999,-1.75388,0.0227841,0.0560822,0.0474782,-0.846439,-0.846439
351.98,0.999876,0.134387,4,31,0,-345.763,-0.361722,0.0280471,3.21053,-0.559239,0.766099,-0.343149,-1.7609,0.0213882,0.0319994,0.012626,-0.831282,-0.831282
350.842,0.832203,0.234655,3,7,0,-341.709,-0.327749,0.0736582,3.23945,-0.547403,0.75878,-0.358065,-1.76403,0.0271662,0.0302208,0.0309373,-0.879028,-0.879028
353.295,0.98445,0.260369,4,15,0,-347.875,-0.33275,0.0322237,3.31791,-0.591223,0.779002,-0.348262,-1.75318,0.0160436,0.0156378,0.0244134,-0.628728,-0.628728
352.56,0.724647,0.430392,3,7,0,-350.683,-0.360821,0.0512747,3.2673,-0.593504,0.773741,-0.369895,-1.76146,0.0297358,0.0455654,0.0271175,-0.718865,-0.718865
352.56,0.0326512,0.358381,4,19,0,-345.779,-0.360821,0.0512747,3.2673,-0.593504,0.773741,-0.369895,-1.76146,0.0297358,0.0455654,0.0271175,-0.718865,-0.718865
351.347,0.993136,0.0499056,5,63,0,-345.711,-0.351236,0.0423069,3.28601,-0.592004,0.764719,-0.341536,-1.75217,0.0146069,0.0229229,0.0341181,-0.897559,-0.897559
354.836,1,0.0844322,4,31,0,-348.965,-0.341104,0.0439251,3.25608,-0.598501,0.76535,-0.354661,-1.75448,0.0172813,0.0256214,0.0341511,-0.892834,-0.892834
352.412,0.951828,0.144193,4,23,0,-347.912,-0.350518,0.0755066,3.22739,-0.593726,0.763308,-0.3371,-1.75457,0.0171978,0.0472565,0.0196978,-0.888273,-0.888273
353.876,0.978333,0.216231,3,15,0,-348.38,-0.370547,0.0805219,3.24722,-0.564639,0.761297,-0.341161,-1.75664,0.0210874,0.0477168,-0.0115393,-0.810656,-0.810656
352.343,0.809906,0.344464,4,15,0,-348.579,-0.371613,-0.00790285,3.29388,-0.603032,0.767034,-0.35716,-1.75662,0.0244715,0.0460293,0.0539756,-0.898897,-0.898897
355.144,0.579727,0.35813,3,15,0,-347.607,-0.390966,0.0332973,3.27304,-0.577962,0.765171,-0.354462,-1.75512,0.0208131,0.0537723,0.0400059,-0.727476,-0.727476
352.553,0.936065,0.210524,3,7,0,-350.663,-0.405731,0.0414975,3.2796,-0.589205,0.774832,-0.338945,-1.75704,0.0195665,0.0684294,0.0366545,-0.725553,-0.725553
352.724,0.598248,0.299254,3,7,0,-347.97,-0.398689,0.0583469,3.2836,-0.585937,0.767245,-0.342559,-1.75469,0.0202192,0.0660941,0.042584,-0.753106,-0.753106
352.515,0.78295,0.185652,5,31,0,-345.61,-0.375274,0.00951887,3.22855,-0.502861,0.76545,-0.343888,-1.7548,0.0145221,0.0385396,0.0358802,-0.859112,-0.859112
352.602,0.992194,0.181356,4,15,0,-348.881,-0.362412,-0.0355739,3.26379,-0.561743,0.77158,-0.361699,-1.75643,0.0226077,0.0310191,0.0684343,-0.775272,-0.775272
354.35,0.714167,0.293134,4,15,0,-345.49,-0.344965,0.0802902,3.27043,-0.558074,0.766123,-0.351147,-1.75411,0.0198315,0.0281599,-0.0122732,-0.755346,-0.755346
354.06,0.796583,0.242239,4,15,0,-347.858,-0.364171,-0.00357516,3.26712,-0.521279,0.765447,-0.337924,-1.75903,0.0213797,0.0369213,0.0633165,-0.869092,-0.869092
351.605,0.87896,0.24403,4,31,0,-348.972,-0.376284,0.0484893,3.20683,-0.59567,0.753099,-0.35255,-1.75261,0.0239292,0.0517673,0.0472138,-0.866251,-0.866251
354.661,0.759934,0.298463,4,15,0,-347.668,-0.382448,0.00142134,3.22002,-0.532408,0.758729,-0.340384,-1.75385,0.0203606,0.0548005,0.0413491,-0.92203,-0.92203
355.132,0.968297,0.275495,4,15,0,-351.73,-0.341256,0.064972,3.2235,-0.532661,0.757582,-0.351576,-1.7579,0.0240537,0.025732,0.0166135,-0.90558,-0.90558
354.443,0.63504,0.413294,3,15,0,-349.331,-0.35729,0.0294069,3.32475,-0.602087,0.774703,-0.360922,-1.75808,0.0269382,0.0226363,0.0289625,-0.709259,-0.709259
351.291,0.568926,0.285498,4,15,0,-347.645,-0.395152,0.0369605,3.27491,-0.599567,0.770443,-0.361273,-1.75942,0.0156288,0.0545943,0.0263913,-0.800365,-0.800365
353.764,0.98873,0.170231,4,31,0,-346.005,-0.368364,0.0862986,3.22557,-0.565194,0.762951,-0.351548,-1.75399,0.0243503,0.045355,0.000208216,-0.869158,-0.869158
347.388,0.861497,0.266262,3,7,0,-345.775,-0.345711,0.0986593,3.1981,-0.594046,0.753021,-0.351382,-1.7626,0.0279602,0.0456081,0.0164683,-0.743122,-0.743122
344.282,0.663961,0.310326,3,7,0,-335.445,-0.377386,0.0698187,3.20044,-0.596101,0.764332,-0.340081,-1.74953,0.0183536,0.0257849,-0.0102103,-0.97347,-0.97347
345.173,0.982009,0.231279,4,15,0,-336.105,-0.361717,-0.0294001,3.25613,-0.5772,0.770755,-0.336868,-1.76665,0.0245395,0.0186332,0.0525878,-0.823993,-0.823993
345.294,0.982778,0.352677,3,7,0,-342.275,-0.319043,-0.00647619,3.31048,-0.516476,0.768532,-0.361309,-1.75777,0.0156747,0.0306058,0.0787252,-0.749788,-0.749788
345.294,2.90441e-08,0.535946,2,3,0,-341.618,-0.319043,-0.00647619,3.31048,-0.516476,0.768532,-0.361309,-1.75777,0.0156747,0.0306058,0.0787252,-0.749788,-0.749788
352.277,0.998839,0.0920602,4,31,0,-340.502,-0.336764,0.00655994,3.28058,-0.547271,0.771414,-0.360208,-1.75428,0.015938,0.031151,0.0611858,-0.767494,-0.767494
353.963,0.99879,0.145346,3,7,0,-350.296,-0.331818,0.00125628,3.29212,-0.579495,0.766528,-0.354045,-1.75583,0.0262264,0.0273657,0.0509754,-0.792471,-0.792471
352.96,0.993586,0.228209,5,31,0,-351.075,-0.366054,0.0601007,3.22297,-0.555119,0.75182,-0.340028,-1.75805,0.0242185,0.0447067,0.00907402,-0.943283,-0.943283
352.306,0.938527,0.35241,4,15,0,-348.175,-0.318201,0.0340864,3.16959,-0.517334,0.748639,-0.332757,-1.75211,0.0172179,0.0186689,0.0359354,-1.08096,-1.08096
351.602,0.103576,0.480703,3,11,0,-346.22,-0.323559,0.0211718,3.23482,-0.461076,0.764441,-0.340837,-1.75466,0.0260022,0.0175597,0.0368767,-0.892097,-0.892097
352.224,0.992309,0.108532,4,15,0,-346.331,-0.338106,0.0159812,3.22115,-0.511371,0.759176,-0.338619,-1.75992,0.0210061,0.0269408,0.0135499,-0.831618,-0.831618
350.596,0.990089,0.166581,3,15,0,-344.475,-0.348474,0.0557828,3.28486,-0.457149,0.764672,-0.33184,-1.74892,0.0185055,0.0324372,0.0135706,-0.789177,-0.789177
350.984,1,0.253248,4,15,0,-345.144,-0.352046,0.0746767,3.16838,-0.603891,0.74551,-0.361836,-1.75546,0.0235508,0.0466855,0.011896,-0.947617,-0.947617
352.515,0.403459,0.39133,3,15,0,-343.243,-0.355198,0.0111957,3.18809,-0.580307,0.75599,-0.343372,-1.75076,0.0161185,0.0292705,0.0542904,-0.930211,-0.930211
351.636,0.749891,0.171651,4,15,0,-341.071,-0.314006,0.0188021,3.17463,-0.553601,0.755086,-0.339841,-1.75776,0.0236714,0.0297434,0.0577987,-0.887513,-0.887513
354.198,0.993807,0.156771,5,31,0,-347.479,-0.310775,0.018164,3.29586,-0.529869,0.768894,-0.345116,-1.7553,0.0200177,0.012609,0.0480576,-0.756846,-0.756846
352.513,0.809256,0.238052,4,31,0,-347.132,-0.326547,0.0865156,3.31973,-0.593289,0.779724,-0.35241,-1.76253,0.0285606,0.0168566,-0.0119681,-0.70611,-0.70611
351.467,0.955966,0.245619,4,23,0,-344.89,-0.360428,0.0586845,3.24464,-0.4802,0.754871,-0.327498,-1.74921,0.0100552,0.0368575,0.035825,-0.876539,-0.876539
349.844,0.887312,0.342658,4,15,0,-346.471,-0.328176,0.0416402,3.23191,-0.48774,0.759596,-0.316608,-1.75001,0.0115542,0.0331872,0.037133,-0.901846,-0.901846
350.716,0.296594,0.413883,4,23,0,-346.697,-0.347767,0.0287174,3.1891,-0.461968,0.74985,-0.335038,-1.75487,0.0170815,0.0156747,0.0133282,-0.916676,-0.916676
351.418,0.997944,0.149717,5,31,0,-345.388,-0.356823,0.0205299,3.20387,-0.461279,0.748947,-0.329822,-1.74732,0.0131503,0.0344679,0.0451846,-1.02026,-1.02026
354.224,0.871493,0.226801,4,15,0,-345.593,-0.363273,0.0587805,3.2608,-0.542146,0.768076,-0.346813,-1.76005,0.0195044,0.0311317,0.0184824,-0.846643,-0.846643
352.075,0.923746,0.265095,3,15,0,-345.921,-0.398233,-0.00831415,3.26838,-0.527909,0.767839,-0.340851,-1.76057,0.0220309,0.0754508,0.0520635,-0.800577,-0.800577
355.376,0.998909,0.343569,3,7,0,-350.827,-0.374023,0.0414809,3.26696,-0.530606,0.763009,-0.343517,-1.75527,0.0167658,0.0525087,0.0233586,-0.841684,-0.841684
355.376,0.0154602,0.516055,2,7,0,-348.59,-0.374023,0.0414809,3.26696,-0.530606,0.763009,-0.343517,-1.75527,0.0167658,0.0525087,0.0233586,-0.841684,-0.841684
354.391,0.979735,0.109324,5,31,0,-349.37,-0.364476,0.0289738,3.22456,-0.578467,0.757823,-0.355303,-1.75782,0.0261978,0.0281964,0.0303918,-0.898298,-0.898298
353.244,0.977726,0.158336,4,15,0,-349.551,-0.367892,0.019699,3.26801,-0.476248,0.761094,-0.339163,-1.75164,0.0151973,0.0422432,0.0517198,-0.903697,-0.903697
354.824,0.972149,0.227593,4,15,0,-350.371,-0.341509,0.0421541,3.21784,-0.563172,0.766804,-0.34614,-1.76013,0.025483,0.0268144,0.0236189,-0.859419,-0.859419
354.824,0.0685715,0.322461,2,3,0,-345.911,-0.341509,0.0421541,3.21784,-0.563172,0.766804,-0.34614,-1.76013,0.025483,0.0268144,0.0236189,-0.859419,-0.859419
352.363,0.985717,0.0781847,5,47,0,-349.49,-0.345412,0.0436595,3.28963,-0.488508,0.775127,-0.347474,-1.75727,0.0221003,0.0404107,0.017773,-0.792665,-0.792665
351.445,0.999451,0.113915,4,15,0,-349.063,-0.367923,0.0314636,3.29574,-0.522381,0.773194,-0.330243,-1.76075,0.0290242,0.0349631,0.0333958,-0.756383,-0.756383
350.964,0.978274,0.169836,5,31,0,-346.646,-0.351012,0.0693957,3.2955,-0.560758,0.77384,-0.331327,-1.75741,0.0237803,0.0167958,0.00467272,-0.752277,-0.752277
350.176,0.957897,0.242201,4,15,0,-342.219,-0.336209,0.0276371,3.17029,-0.580137,0.750645,-0.35983,-1.7503,0.015529,0.0400031,0.0370153,-0.888359,-0.888359
353.89,1,0.331102,4,15,0,-346.648,-0.352395,0.0683797,3.27793,-0.563049,0.770892,-0.333973,-1.7533,0.0184396,0.0248097,0.0127802,-0.763034,-0.763034
353.385,0.218356,0.489054,3,15,0,-351.448,-0.350586,0.0604805,3.20082,-0.544803,0.755928,-0.345307,-1.75522,0.0270214,0.0331456,0.0310896,-0.938377,-0.938377
352.807,1,0.163358,5,31,0,-351.452,-0.373864,0.0383274,3.26197,-0.514993,0.761911,-0.331316,-1.75633,0.0149352,0.0501441,0.0493301,-0.820164,-0.820164
353.601,0.996544,0.24119,5,31,0,-350.97,-0.340586,0.0394701,3.28292,-0.603491,0.770331,-0.359845,-1.75674,0.0165087,0.0149466,0.0369618,-0.759763,-0.759763
351.171,0.957135,0.352576,3,15,0,-346.256,-0.339638,0.0396545,3.20345,-0.492971,0.764366,-0.33843,-1.75859,0.0294638,0.021061,0.0306809,-0.980695,-0.980695
352.355,0.754047,0.477143,4,15,0,-345.547,-0.386295,-0.0221225,3.34126,-0.551684,0.784669,-0.341108,-1.75808,0.0189855,0.0469571,0.057839,-0.646041,-0.646041
348.152,0.17054,0.441011,3,15,1,-341.71,-0.38264,0.0694209,3.362,-0.523173,0.787149,-0.325814,-1.75826,0.0172829,0.0522868,0.0171474,-0.696913,-0.696913
353.932,0.982997,0.138057,4,15,0,-343.814,-0.362527,0.0500145,3.25312,-0.548027,0.761252,-0.35709,-1.75384,0.0186415,0.0308701,0.0187184,-0.760092,-0.760092
353.294,0.875662,0.195985,4,15,0,-347.842,-0.340511,0.0378799,3.26017,-0.553474,0.771758,-0.34092,-1.7548,0.0141161,0.0430368,0.0450722,-0.83409,-0.83409
347.318,0.868932,0.227654,3,7,0,-343.153,-0.360759,-0.0132929,3.26804,-0.541958,0.768923,-0.361343,-1.76763,0.0423558,0.02039,0.0456147,-0.818493,-0.818493
350.611,0.739209,0.26086,3,15,0,-338.583,-0.377318,0.0270295,3.26781,-0.562092,0.772372,-0.356916,-1.76268,0.0341961,0.0663624,0.0587711,-0.745114,-0.745114
349.672,0.983099,0.235603,4,15,0,-344.081,-0.345108,0.130052,3.24509,-0.561939,0.754019,-0.340609,-1.74978,0.011869,0.0474046,-0.0189595,-0.863447,-0.863447
349.692,0.533301,0.331805,4,15,0,-342.184,-0.302507,0.0419008,3.28035,-0.646236,0.771188,-0.36501,-1.76523,0.0340588,0.0235878,0.0302106,-0.778778,-0.778778
349.624,0.989577,0.206363,3,7,0,-345.978,-0.307842,0.0506076,3.23901,-0.629125,0.774216,-0.371839,-1.76266,0.0333814,0.00515119,0.0293591,-0.729453,-0.729453
354.89,0.684518,0.293365,3,7,0,-344.749,-0.340054,0.0582049,3.25289,-0.627752,0.771538,-0.356035,-1.75718,0.0216533,0.026217,0.010224,-0.787382,-0.787382
353.75,0.84388,0.240417,3,15,0,-348.773,-0.399993,0.0560056,3.29149,-0.512391,0.767022,-0.341802,-1.75499,0.020525,0.062668,0.0338835,-0.777214,-0.777214
354.336,0.928645,0.262434,4,15,0,-349.686,-0.335687,0.0338842,3.19958,-0.536947,0.754026,-0.350404,-1.75359,0.0182936,0.0374037,0.0334594,-0.961052,-0.961052
352.754,0.313878,0.332939,3,7,0,-347.106,-0.342008,0.0707922,3.21623,-0.50211,0.762597,-0.336031,-1.75851,0.0265684,0.0181503,0.0229321,-0.893172,-0.893172
352.71,0.992002,0.141563,4,15,0,-350.702,-0.324732,0.0121255,3.23891,-0.495702,0.754823,-0.340446,-1.7523,0.0199158,0.0314343,0.0254494,-0.912209,-0.912209
353.073,0.975256,0.200982,3,15,0,-346.626,-0.383001,0.0059316,3.2512,-0.573738,0.771471,-0.345657,-1.75432,0.0165659,0.0447648,0.0641217,-0.854509,-0.854509
350.647,0.658612,0.276289,4,15,0,-342.298,-0.407898,0.0622297,3.34158,-0.554824,0.77975,-0.352004,-1.76118,0.0251177,0.0689479,0.00497265,-0.644653,-0.644653
353.123,0.869086,0.21737,5,31,0,-346.427,-0.399982,0.0477811,3.26071,-0.612078,0.767137,-0.347896,-1.75263,0.0180656,0.0655064,0.0200836,-0.839343,-0.839343
355.142,0.933356,0.247513,4,15,0,-350.059,-0.348623,0.0439138,3.24089,-0.554651,0.76259,-0.350271,-1.7609,0.0261775,0.0263388,0.0379033,-0.839457,-0.839457
353.201,0.767218,0.314892,3,7,0,-349.825,-0.32763,0.042119,3.25518,-0.5206,0.768592,-0.340248,-1.76299,0.0272996,0.0178483,0.0170313,-0.883081,-0.883081
353.101,0.893907,0.299745,3,15,0,-346.917,-0.355871,0.0345714,3.23396,-0.601009,0.762954,-0.364017,-1.76455,0.0299777,0.039801,0.0374637,-0.81002,-0.81002
351.475,0.833984,0.355296,3,15,0,-347.284,-0.342061,0.0687797,3.2637,-0.5817,0.765714,-0.345968,-1.75546,0.0185267,0.0166631,0.0150736,-0.644307,-0.644307
350.639,0.943926,0.379364,4,15,0,-346.655,-0.32878,-0.0282697,3.21998,-0.498967,0.752639,-0.34935,-1.75656,0.0222444,0.0194489,0.0690964,-1.0549,-1.0549
351.803,0.458985,0.488909,4,15,0,-346.149,-0.374151,0.0959352,3.25081,-0.600599,0.764366,-0.348865,-1.75864,0.0195711,0.0618727,0.0149901,-0.725815,-0.725815
351.81,0.963362,0.274499,4,31,0,-348.618,-0.319685,0.0145487,3.18734,-0.480206,0.752593,-0.332051,-1.75821,0.0193126,0.0314505,0.0587328,-0.986622,-0.986622
350.71,0.89554,0.365411,3,7,0,-348.732,-0.349803,-0.0106138,3.19804,-0.488567,0.742584,-0.333025,-1.75197,0.0146401,0.0246632,0.0418512,-1.01556,-1.01556
350.365,0.851991,0.432641,2,3,0,-347.159,-0.349545,-0.0103894,3.18068,-0.484896,0.751623,-0.334044,-1.74762,0.00977996,0.0325314,0.0515169,-1.03871,-1.03871
350.153,0.217946,0.475284,3,15,0,-345.79,-0.360021,-0.00391346,3.18534,-0.49957,0.749504,-0.322941,-1.74832,0.013537,0.0352034,0.0525042,-0.852855,-0.852855
349.3,0.983191,0.179232,4,31,0,-344.501,-0.325441,-0.00390342,3.18728,-0.49084,0.747675,-0.333675,-1.75321,0.015028,0.0284984,0.0373061,-0.778148,-0.778148
349.699,0.945668,0.246019,4,15,0,-344.554,-0.309214,0.0591636,3.22796,-0.550752,0.760625,-0.346556,-1.76059,0.0235491,0.00804833,0.0186342,-1.07705,-1.07705
351.004,0.862828,0.316432,3,7,0,-345.239,-0.339805,0.0460371,3.19729,-0.522411,0.758357,-0.346015,-1.76127,0.0329638,0.0120705,0.0212834,-0.970681,-0.970681
348.454,0.391388,0.353853,3,7,0,-345.516,-0.307975,0.0411683,3.18661,-0.507706,0.760369,-0.341805,-1.76649,0.0302152,0.0308391,0.0277819,-0.908457,-0.908457
349.676,0.992465,0.180607,4,15,0,-344.584,-0.330897,0.0510657,3.29413,-0.555115,0.769221,-0.351274,-1.75128,0.00793499,0.00853183,0.0173211,-0.773369,-0.773369
352.427,0.995193,0.250616,4,15,0,-346.615,-0.323474,0.0329322,3.28021,-0.555629,0.766244,-0.339913,-1.74915,0.0168957,0.0148895,0.0258276,-0.700846,-0.700846
348.678,0.514654,0.348548,3,15,0,-344.495,-0.284215,0.0356211,3.24327,-0.553072,0.761016,-0.34807,-1.7633,0.0264868,0.00214372,0.0392066,-0.962739,-0.962739
352.679,0.980625,0.219382,4,15,0,-345.066,-0.341728,-0.0281328,3.23443,-0.572831,0.760033,-0.343814,-1.75026,0.0144141,0.0286126,0.06087,-0.750025,-0.750025
348.882,0.475604,0.297367,2,3,0,-347.714,-0.359618,-0.0122974,3.22114,-0.565854,0.762406,-0.342297,-1.75316,0.00830325,0.0259471,0.0685916,-0.74075,-0.74075
351.902,0.983978,0.176224,4,31,0,-342.214,-0.334862,-0.0430163,3.28002,-0.556271,0.772229,-0.350457,-1.75166,0.0153543,0.0191792,0.0849937,-0.777678,-0.777678
349.974,0.821398,0.239854,4,15,0,-343.467,-0.315556,-0.035169,3.28114,-0.595964,0.76563,-0.362529,-1.76031,0.0294816,0.00939718,0.0653748,-0.853915,-0.853915
352.971,0.928113,0.250213,3,7,0,-346.188,-0.338409,0.0122742,3.26983,-0.596289,0.774403,-0.364123,-1.76113,0.0270977,0.0108403,0.0455841,-0.793401,-0.793401
351.085,0.968904,0.310125,4,15,0,-348.205,-0.378309,0.026807,3.28817,-0.552741,0.760375,-0.340695,-1.74781,0.00896579,0.0445296,0.0216671,-0.7821,-0.7821
349.629,0.257003,0.409943,3,15,0,-346.053,-0.367271,0.0691291,3.32222,-0.523956,0.771797,-0.352392,-1.76479,0.0353352,0.056884,0.0264215,-0.759289,-0.759289
346.057,0.888467,0.172205,3,7,0,-343.788,-0.376402,0.0724317,3.32033,-0.507049,0.774797,-0.351908,-1.76288,0.0393498,0.0518494,0.0373007,-0.768735,-0.768735
351.886,1,0.200111,3,7,0,-340.604,-0.37136,0.0284146,3.29796,-0.588368,0.784026,-0.35941,-1.76712,0.0307472,0.0485442,0.0384195,-0.677373,-0.677373
352.787,0.964575,0.277621,4,15,0,-347.237,-0.344335,0.0754637,3.28726,-0.599577,0.76748,-0.353378,-1.74859,0.0133176,0.0262808,0.000944682,-0.809047,-0.809047
351.601,0.86792,0.363266,4,15,0,-346.113,-0.336786,-0.0424778,3.26766,-0.545002,0.767063,-0.337982,-1.74974,0.0133597,0.0352701,0.0715149,-0.756105,-0.756105
349.919,0.109584,0.407022,3,15,0,-343.738,-0.34033,-0.02239,3.2702,-0.486837,0.773468,-0.341404,-1.76342,0.0289041,0.0232019,0.0863754,-0.803468,-0.803468
353.568,0.972395,0.137247,4,15,0,-344.007,-0.337644,-0.0273771,3.26654,-0.514607,0.77303,-0.341462,-1.75988,0.0269049,0.0252519,0.0663863,-0.812125,-0.812125
353.364,0.898755,0.181747,4,15,0,-347.746,-0.351725,0.0515498,3.30666,-0.593431,0.771231,-0.3527,-1.75006,0.0140682,0.0360336,0.00742301,-0.706241,-0.706241
351.747,0.731675,0.213977,5,31,0,-344.29,-0.324826,0.0146457,3.20516,-0.522185,0.764803,-0.333911,-1.75132,0.0168744,0.0210616,0.0551405,-0.819479,-0.819479
352.81,0.999182,0.193664,4,31,0,-347.434,-0.385609,-0.00322864,3.28524,-0.510964,0.777047,-0.346413,-1.76231,0.0253164,0.0421507,0.0540757,-0.78245,-0.78245
352.336,0.973694,0.266434,3,7,0,-348.217,-0.344291,-0.0231012,3.26668,-0.561333,0.760944,-0.343152,-1.74976,0.0110624,0.038485,0.0705285,-0.786452,-0.786452
352.688,0.853783,0.351586,4,15,0,-348.406,-0.342273,-0.0277143,3.23608,-0.508686,0.759893,-0.344824,-1.75241,0.0175375,0.0311813,0.0468835,-0.771129,-0.771129
352.546,0.88664,0.384438,4,15,0,-350.624,-0.361128,0.0130017,3.24613,-0.504598,0.765126,-0.334895,-1.75585,0.0240533,0.034764,0.0613379,-0.944385,-0.944385
347.182,0.425869,0.442066,3,7,0,-341.982,-0.377046,0.0100646,3.27147,-0.414643,0.756976,-0.326926,-1.75433,0.0151337,0.0528131,0.0391296,-0.740931,-0.740931
349.391,0.939733,0.249292,4,15,0,-342.817,-0.365582,0.0647385,3.25435,-0.657331,0.765624,-0.376018,-1.75298,0.0263504,0.0467254,0.010707,-0.793087,-0.793087
350.845,1,0.311215,3,15,0,-344.948,-0.393805,0.0552048,3.21914,-0.646148,0.75666,-0.351169,-1.75188,0.0198413,0.0550635,0.0307273,-0.870334,-0.870334
352.323,0.242866,0.425623,3,7,0,-347.689,-0.368753,0.0481179,3.20473,-0.622592,0.761807,-0.365446,-1.75963,0.02359,0.0500425,0.037139,-0.842358,-0.842358
353.915,0.951223,0.182301,4,15,0,-348.038,-0.364373,0.0366207,3.2501,-0.572169,0.763029,-0.346406,-1.75351,0.0148628,0.0276594,0.0492894,-0.84029,-0.84029
354.403,0.931262,0.231359,3,15,0,-348.933,-0.354877,0.035411,3.24327,-0.566462,0.760157,-0.343265,-1.74977,0.0153256,0.0282777,0.0446792,-0.803765,-0.803765
353.505,0.55175,0.284434,3,7,0,-348.839,-0.345996,0.00419405,3.25469,-0.523396,0.762754,-0.347329,-1.75999,0.0185416,0.0290594,0.0459508,-0.812497,-0.812497
351.566,0.950266,0.196338,4,15,0,-349.014,-0.334431,-0.00293972,3.186,-0.534435,0.755796,-0.33808,-1.75728,0.0132838,0.0337396,0.0541914,-0.959225,-0.959225
354.251,0.90413,0.248236,4,15,0,-348.071,-0.378261,0.0373996,3.25245,-0.507321,0.768876,-0.344555,-1.76123,0.0242988,0.0436076,0.024685,-0.823406,-0.823406
350.64,0.913803,0.292349,3,7,0,-348.5,-0.376729,0.0162507,3.26047,-0.506077,0.767344,-0.347308,-1.76515,0.0361229,0.04836,0.0157516,-0.826165,-0.826165
348.077,0.563004,0.34902,3,7,0,-344.811,-0.359328,0.0137085,3.28891,-0.514102,0.755572,-0.341455,-1.74697,0.0061116,0.0436934,0.0413438,-0.824207,-0.824207
349.644,0.997229,0.245892,4,15,0,-342.045,-0.352666,-0.0069877,3.21561,-0.489999,0.758308,-0.353761,-1.75934,0.0243051,0.0392308,0.0464758,-1.07893,-1.07893
350.334,0.840402,0.332412,4,15,0,-343.113,-0.319953,0.0181314,3.20761,-0.539928,0.753453,-0.350402,-1.75542,0.0256322,0.0088602,0.0529886,-1.082,-1.082
351.306,0.888143,0.355008,4,15,0,-346.617,-0.410363,0.0443671,3.35845,-0.565268,0.778114,-0.348296,-1.7562,0.0210348,0.0494697,0.0106469,-0.729722,-0.729722
351.406,0.479696,0.406901,4,15,0,-343.745,-0.3061,0.0526886,3.24316,-0.651471,0.766367,-0.366551,-1.7612,0.0306194,0.017918,0.0360204,-0.850111,-0.850111
352.829,0.760521,0.254191,4,15,0,-345.561,-0.367344,0.0615987,3.24029,-0.499769,0.758651,-0.335419,-1.75299,0.0130127,0.0337213,0.0222528,-0.777935,-0.777935
354.272,0.982428,0.241236,4,23,0,-347.04,-0.365285,0.085095,3.26989,-0.626886,0.767,-0.364674,-1.76006,0.0255449,0.0369555,0.00841475,-0.741683,-0.741683
352.797,0.922602,0.317749,4,15,0,-350.743,-0.376859,0.00109763,3.34246,-0.577029,0.78171,-0.352681,-1.75736,0.0195542,0.0356809,0.0594687,-0.61204,-0.61204
352.797,0.127433,0.382672,2,7,0,-345.439,-0.376859,0.00109763,3.34246,-0.577029,0.78171,-0.352681,-1.75736,0.0195542,0.0356809,0.0594687,-0.61204,-0.61204
353.979,0.962535,0.143273,4,31,0,-346.226,-0.338351,0.0573708,3.29954,-0.5362,0.776757,-0.344141,-1.75762,0.0177467,0.0267631,0.00898111,-0.784378,-0.784378
354.763,0.961519,0.183139,4,31,0,-347.034,-0.345321,0.0551704,3.31109,-0.542763,0.773524,-0.349949,-1.75675,0.019627,0.028609,0.00832944,-0.76722,-0.76722
353.519,0.741439,0.23344,4,15,0,-349.334,-0.344175,0.0813336,3.29909,-0.578524,0.778729,-0.348743,-1.75459,0.0241109,0.0149391,0.00355914,-0.741125,-0.741125
353.177,0.975593,0.215679,4,31,0,-348.912,-0.356596,0.0231971,3.26756,-0.539951,0.771552,-0.344915,-1.75908,0.0183797,0.0483208,0.0659099,-0.772262,-0.772262
354.009,0.999401,0.280106,4,15,0,-351.207,-0.362038,-0.0146357,3.27504,-0.609792,0.767954,-0.353537,-1.75476,0.0237086,0.0334998,0.0461987,-0.806136,-0.806136
353.963,0.84011,0.376024,4,15,0,-351.479,-0.34619,0.0143105,3.23766,-0.545984,0.765677,-0.349106,-1.75284,0.0200654,0.0379353,0.0663298,-0.819014,-0.819014
353.963,0.0864335,0.400384,3,11,0,-347.212,-0.34619,0.0143105,3.23766,-0.545984,0.765677,-0.349106,-1.75284,0.0200654,0.0379353,0.0663298,-0.819014,-0.819014
351.428,0.963571,0.143834,4,31,0,-347.194,-0.370336,0.0384058,3.2969,-0.507811,0.772593,-0.351142,-1.75704,0.0240511,0.0255629,0.00259059,-0.743468,-0.743468
